user_id,rec_user_id,resolution,spath
MBK15141064,94381332,0,0
108136325,108135881,0,0
77314420,10460463,0,0
20443723,77010445,0,4
60275427,70893781,0,0
108332358,107233436,0,4
70438469,103044185,0,0
13822224,98083040,0,2
39278963,72094087,0,4
27134413,1195720,0,4
24084933,28355973,0,6
47880604,88653408,0,0
7471692,19413931,0,7
51096382,73683007,0,2
22851367,57133993,0,5
1841355,80964623,0,0
48198029,3121232,0,0
108477646,4703195,0,0
MBK8001443,15834941,0,4
9134977,96769301,0,3
109257840,65480156,0,5
69229798,44747324,0,4
35900652,109448066,0,5
7708161,109519106,0,6
65655165,34605503,0,0
51096382,73683007,0,2
68198591,91393789,0,0
91553770,4730733,0,2
97991028,36464863,0,0
24665116,45887138,0,0
48357692,59696070,0,0
42148751,3862023,0,0
58005966,36783457,0,6
5317663,92627700,0,4
32236545,23784704,0,4
18111695,105158387,0,2
VSP13852813,MBK6530247,0,7
26063821,23420176,0,5
107793433,37522446,0,4
1702592,95955265,0,5
27793813,44184305,0,4
1509206,31156022,0,5
51338969,24414053,0,4
52607142,34923288,0,6
29551105,58597909,0,0
8612162,97419768,0,0
88544097,100140806,0,3
95722767,109275522,0,5
54755558,44295041,0,0
MBK6149949,58424413,0,2
79833729,83623950,0,3
263252,41391748,0,0
MBK11671022,23336774,0,4
85843326,107233436,0,4
108856319,108173780,0,4
12191940,4284154,0,0
64487771,79154787,0,0
92443147,35588034,0,3
17825407,93937829,0,4
4712385,79102981,0,4
54507720,MBK5816659,0,0
20267328,109262850,0,4
89843196,88157609,0,0
56783680,72385299,0,7
18974274,53849869,0,4
108095576,42466002,0,4
82330519,101416629,0,0
20960695,92651751,0,0
62405445,56296019,0,4
44050012,19085183,0,4
12187279,46126653,0,3
21224405,104348058,0,0
59498873,26610470,0,5
MBK6958193,MBK5993611,0,7
97907658,12678840,0,0
22419286,93269592,0,3
42941638,49270183,0,0
98658677,VSP3328907,0,0
96062443,77217871,0,5
31299552,1437575,0,0
101248901,69582153,0,4
78682433,38943117,0,2
12522774,95469933,0,3
29847180,39929356,0,4
53621800,91379279,0,5
9231458,29670669,0,5
16366620,99922168,0,0
434019,66918711,0,7
76950649,52751537,0,0
34320353,40817251,0,0
58170039,9216808,0,3
61833336,34970650,0,0
68965619,60276908,0,5
79100973,76842767,0,4
100070085,69584474,0,0
24669174,15867176,0,5
3881597,MBK10960471,0,0
32456454,7201815,0,4
341641,1378384,0,0
94393507,29748763,0,6
48805357,4259130,0,0
MBK9371504,21779262,0,0
2370563,53735797,0,5
64658312,107168869,0,0
VSP2476057,MBK9243025,0,2
100100298,45776882,0,4
107599778,96496560,0,5
33709811,16096348,0,0
89164051,105144636,0,4
2932708,59500710,0,0
107599778,96496560,0,5
81955839,90835925,0,5
108095576,42466002,0,4
69450266,11121489,0,4
74352939,42159043,0,6
34498931,17663308,0,5
31299552,1437575,0,0
36666174,56281414,0,5
61499790,60667463,0,0
15332420,64689276,0,4
70934419,54832405,0,0
69894857,90605070,0,0
MBK12469553,40817251,0,0
56049903,4094330,0,0
190895,40817251,0,0
9280244,60038368,0,3
31579482,64291792,0,0
MBK11080335,88753585,0,0
MBK21554921,MBK10387483,0,5
2080210,12974237,0,0
242905,38587958,0,0
103729010,39940437,0,3
66959294,107629985,0,5
86208524,106776136,0,0
87613576,MBK10080252,0,4
29071424,2122900,0,0
3297705,1769306,0,3
84761341,39651086,0,0
54187847,89815896,0,4
45919494,99282623,0,0
47306764,69229481,0,0
41006405,5282304,0,5
98658677,VSP3328907,0,0
47478893,80981390,0,8
93312468,36564785,0,4
80228880,26362450,0,0
35061006,74591796,0,0
21282012,22537598,0,4
49535455,VSP2878542,0,6
87172707,53209359,0,3
7490352,96068003,0,7
51261128,107454670,0,7
87427440,36557286,1,5
107277421,99992566,0,0
74254166,11680908,0,4
6929057,108736591,0,6
VSP4851011,21808968,0,6
100013170,54832405,0,0
50091030,54832405,0,0
17713911,100086235,0,0
66940631,VSP14592301,0,0
97760525,108237042,0,0
58065331,64677564,0,4
1952814,109388248,0,6
1208474,104736352,0,3
84820391,29608534,0,6
6593192,13178534,0,6
56510164,17825407,0,4
29743255,55187794,0,4
80228880,26362450,0,0
107937055,54832405,0,0
19303145,36537992,0,0
42162947,88409374,0,5
3809561,89766461,0,2
89884758,36788014,0,0
75303408,41518976,0,4
101359226,67167973,0,0
59391570,22856716,0,6
99219173,57356434,0,0
68183453,100950003,0,2
96812008,57766936,0,0
108933563,21176303,0,0
35626963,55119828,0,0
14040631,98994865,0,0
46891735,MBK5363294,0,5
25386534,5805552,0,0
78106022,63478815,0,3
8062934,32161151,0,0
31338286,39171938,0,4
VSP17818812,65193746,0,0
7545561,80736027,0,5
43852285,51626827,0,0
68875270,30776934,0,0
34119716,109353509,0,4
106324200,11341458,0,0
98363201,98112046,0,0
11462149,37944489,0,5
30443376,64126693,0,6
68701513,38654381,0,5
55510219,40817251,0,0
59606001,20117620,0,0
60384751,32586168,0,0
99038731,10189913,0,4
27458637,MBK21014490,0,5
MBK11214713,64423130,0,0
40055674,6507247,0,0
21760152,80312220,0,5
8233346,48381925,0,2
MBK9233167,VSP2878542,0,0
82703903,84029279,0,3
106693417,52655266,0,2
96511493,6119246,0,6
26583684,63688049,0,6
14724948,37917953,0,5
51554008,99123752,0,0
13255177,109299968,0,0
34282261,12602412,0,0
36394839,97991276,0,6
49043357,63597014,0,4
52612149,29646098,0,0
3651798,23463532,0,4
86922017,44219942,0,0
58834486,62331578,0,3
104896092,96383458,0,6
104799701,4189202,0,3
MBK15592123,66974744,0,0
66637109,13332015,0,3
61868947,39532915,0,0
35234110,82742678,0,0
103689580,82270400,0,3
46831929,57621761,0,7
VSP15250966,16413992,0,3
65366249,MBK6410152,0,0
36811746,72735280,0,6
11149800,84117421,0,4
82949573,VSP31797987,0,4
13100469,38193550,0,3
66927857,20330045,0,0
25293349,39109575,0,4
2466661,2519579,0,6
42579538,7061248,0,6
1476375,92861651,0,2
11502834,23471800,0,0
52004633,160725,0,4
MBK12077949,79642709,0,0
48805357,4259130,0,0
34119716,109353509,0,4
93077711,98503070,0,5
10831737,46107095,0,4
74488313,76521247,0,0
1240596,2130269,0,0
32890547,5213965,0,5
MBK28038143,108173744,0,3
21632079,26028762,0,4
17416591,18126434,0,5
13233964,46017316,0,0
100621282,MBK8305714,0,2
17412388,15931706,0,0
7457563,37336618,0,4
96517426,74137235,0,0
9634971,36124800,0,0
66138111,5545107,0,4
23517033,16324676,0,6
62372658,11954983,0,4
103689580,82270400,0,3
49050520,VSP12055947,0,5
11149800,84117421,0,4
86337499,92117095,0,0
51444594,102455788,0,4
59350739,17567000,0,0
10719323,96535285,0,0
MBK7846390,10720802,0,3
16686010,21886029,0,0
22792534,12950469,0,0
43316590,70365047,0,0
59937538,96816269,0,0
65342574,91393789,0,0
52550925,25095764,0,6
98332877,39740656,0,3
76607993,93527373,0,0
37982420,40817251,0,0
17225937,11996745,0,5
79977607,84486575,0,0
120736,107463369,0,7
61879839,89200045,0,2
4757212,84219566,0,0
MBK19754638,12998815,0,0
75536223,60985767,0,6
73785096,66320095,0,4
104251233,95213776,0,0
97839398,5014576,0,0
96160455,93407867,0,0
102425758,49093099,0,0
50053014,49167993,0,0
96517426,74137235,0,0
68223031,108086285,0,0
29688155,50584019,0,0
46667972,23619519,0,4
45055072,33708448,0,5
64300417,41311755,0,0
60343630,69420027,0,0
57490413,19585548,0,2
30039821,43217400,0,0
31576295,91393789,0,5
96517426,108210706,0,5
32344862,103739811,0,2
8992417,9074905,0,0
94435762,88725186,0,0
62919061,18903647,0,5
46401010,42987134,0,3
13867609,40817251,0,0
61668043,51181225,0,0
MBK7752108,21644689,0,0
65543684,28316426,0,4
93329954,102206941,0,4
59083500,25026793,0,5
63301771,104962765,0,0
6736426,5921373,0,0
35201868,43679285,0,4
337779,91393789,0,5
48840573,60847023,0,3
MBK8109037,23945656,0,5
54818338,80557640,0,0
54164972,91393789,0,0
6041233,66023108,0,6
107152649,73058484,0,0
913618,109086244,0,0
48047691,60595835,0,5
38387234,69183916,0,0
MBK8909563,90460886,0,0
25622793,VSP13817776,0,5
6169667,16704827,0,0
60830268,60326075,0,0
51562902,61490514,0,0
MBK16212845,46339989,0,0
68403698,80548036,0,2
61337215,22742238,0,5
9574742,34148249,0,6
74352939,42159043,0,6
16337077,40817251,0,0
98318782,87784425,0,5
17056975,27274888,0,0
23490313,15343921,0,7
10825488,82328179,0,0
86594673,77518771,0,2
MBK16564212,26290330,0,0
67642270,109519362,0,0
65480156,21719207,0,4
47315375,MBK10649408,0,3
MBK16139588,21907590,0,2
6719758,34293346,0,0
12101119,62037590,0,0
38360522,91393789,0,6
24332047,86155272,0,0
18594380,78887146,0,0
MBK9067961,11388855,0,4
108367824,101340547,0,2
43195134,103798573,0,3
46420490,19943149,0,5
77906376,VSP13817776,0,4
1259107,18860889,0,0
97243141,78429766,0,0
28165631,106295978,0,3
91891773,46339989,0,0
MBK11890890,MBK6703556,0,0
81697929,23052181,0,6
45496390,107403454,0,4
55011512,74870940,0,5
23871394,27623732,0,7
12898412,66971430,0,0
83769579,10081627,0,0
57641303,47821675,0,0
9416992,14336495,0,0
MBK6003138,103304465,0,0
76253638,106069185,0,2
103256561,19098237,0,0
88722134,91393789,0,5
2747648,82670621,0,4
40969504,63016475,0,0
92811115,109201370,0,6
6354407,37077343,0,0
83801260,42056065,0,0
88527373,40428379,0,0
26056735,108874120,0,3
2182647,69285236,0,0
64749347,109064174,0,0
MBK22393410,105023473,0,2
58761126,7022701,0,3
77256102,86201072,0,3
35459754,82608085,0,4
104183134,48465005,0,0
37102616,39189190,0,4
40505701,83700207,0,4
31967585,107233436,0,6
67642270,109519362,0,0
85764526,94661509,0,2
61071563,68005652,0,3
88059000,99282623,0,0
81604486,54832405,0,0
28467345,66340720,0,0
4860264,107405370,0,7
66695630,70649482,0,5
109405480,1284593,0,5
85524510,22419154,0,0
29187968,4221720,0,5
1636965,52314828,0,3
73602800,73906267,0,7
104082480,106897501,0,3
36701244,55690487,0,3
11815766,11374494,0,5
68579874,106587321,0,0
109257840,4922176,0,5
45425677,5805552,0,0
5467447,76881881,0,0
36242623,37984076,0,7
23595492,89254727,0,0
20266207,38872223,0,4
51972348,5805552,0,0
104183134,48465005,0,0
101417763,100387739,0,0
99281972,55612999,0,0
87197894,73713202,0,2
48801666,48160108,0,2
86844914,77651377,0,0
1090334,84868559,0,0
29444033,104986323,0,5
84521117,29409396,0,0
91669488,92120622,0,2
70838369,MBK11368893,0,3
90799157,108794386,0,5
37622619,96599595,0,7
96482959,104717841,0,6
76906935,76021704,1,4
12982205,46339989,0,0
39495999,2838803,0,5
7703247,7197519,0,0
950706,42615522,0,3
10629942,57157395,0,5
107219595,105144636,0,0
67491146,10280992,0,4
8158405,31256656,0,0
10625313,51464000,0,7
80495100,MBK5464728,0,0
32995283,MBK7082068,0,7
85965142,56870675,0,4
107475504,35820845,0,0
53478641,46072,0,4
VSP11597190,48380057,0,0
21453100,102988169,0,5
29357574,91393789,0,0
25911696,91393789,0,5
85047138,109287046,0,4
53710484,522487,0,5
88355132,12713647,0,4
83384331,71414263,0,2
89134604,107233436,0,4
80461269,100126293,0,0
1280424,101344211,0,0
71697183,91393789,0,5
2079155,25529345,0,4
57478373,6790781,0,6
31147769,62408312,0,0
83857227,91393789,0,0
30012122,73425717,0,3
4896503,10210510,0,0
MBK30259825,86149438,0,0
39763805,75792200,0,0
61832606,37173489,0,4
70997772,MBK8717199,0,0
18774905,108055897,0,4
80461269,100126293,0,0
61102110,10666254,0,4
65510153,54445911,0,5
94613303,103856422,0,2
11087227,93407091,0,5
30597384,7962635,0,0
19430315,31663589,0,4
81126000,44680279,0,2
4304912,78721993,0,0
49654705,109560844,0,0
33647502,68154687,0,0
1249408,7353752,0,0
2550138,65546832,0,5
80255988,36756046,0,0
75470783,29506454,0,0
89712792,91393789,0,5
96301448,39603876,0,4
9627164,3866823,0,0
2069059,48271752,0,0
25897841,54703859,0,3
15639907,98380818,0,0
94580240,91393789,0,5
68668641,9208878,0,4
57520656,86996399,0,8
7208293,108210706,0,4
31147769,62408312,0,0
3113450,VSP22035527,0,6
2174076,105091261,0,0
32615831,69374174,0,4
54688496,95716975,0,0
40883720,20839788,0,4
25250033,250738,0,5
51960207,11126818,0,0
44464420,2211204,0,5
31693506,41354613,0,4
19245485,109487502,1,0
59505248,6917746,0,5
40210093,23344974,0,6
92294181,32685519,0,0
9225558,103438876,0,3
93246420,VSP13027353,0,0
69965092,58273933,0,4
MBK7782799,84043224,0,4
MBK7701131,16023411,0,4
81126000,44680279,0,2
2135635,109101412,0,6
105717499,78373893,0,2
88007692,64529972,0,4
28049952,1608653,0,0
MBK11376128,13138864,0,6
78575505,57605577,0,0
1875077,25933423,0,3
45425677,5805552,0,0
7568439,75786146,0,5
10582895,39149634,0,0
43819895,101637524,0,0
82797568,86061693,0,5
74601607,21812009,0,4
100135241,VSP29839575,0,7
23526366,51039753,0,4
62782833,71168279,0,0
38259596,91393789,0,4
28197534,58075449,0,6
10661983,5665847,0,3
53227730,46339989,0,0
23250389,14727136,0,0
7255561,73786234,0,5
MBK15572196,91393789,0,5
33404414,104628636,0,5
77523129,2402008,0,4
22481713,19857135,0,5
1063764,2692383,0,3
105094935,11039536,0,4
56405782,18936678,0,0
21530557,105256700,0,6
101344421,35934366,0,2
32365712,70963256,0,0
4733120,70661564,0,4
MBK10591080,26939052,0,0
39763960,105251030,0,5
17476200,91393789,0,5
6280107,21445800,0,3
43517607,91393789,0,0
93834289,27554071,0,4
43883700,105256700,0,6
65512453,97793512,0,0
23346861,39149634,0,4
13597938,81469787,0,0
MBK12573441,46339989,0,0
70072637,91393789,0,3
92163227,56704586,0,7
30582971,42243917,0,0
17513595,60554354,0,4
21921707,84265617,0,4
18625625,30512134,0,0
446993,9695270,0,0
23526366,51039753,0,4
38980984,37880379,0,4
3267430,29598163,0,2
MBK7375710,91393789,0,6
VSP2850963,68745480,0,4
8422835,88769502,0,5
79410548,101201927,0,0
4108494,31677484,0,4
52340873,95411040,0,5
6341610,43946283,0,5
CRM20868045,VSP143166,0,0
19300267,2712080,0,0
21530557,105256700,0,6
MBK9292578,55328230,0,0
107641492,65480156,0,6
56155507,104428354,0,0
52045355,91393789,0,0
93739816,91393789,0,6
70941597,76763888,0,4
80076560,748542,0,0
35408999,57936571,0,4
58475855,19639381,0,6
60238109,MBK9341303,0,3
60515939,71099231,0,4
75023307,66045152,0,5
28355004,108967657,0,0
6840521,17721322,0,0
100842712,74503508,0,0
90170269,MBK20212056,0,0
37015412,36825917,0,0
73602800,57001376,0,5
85106138,46339989,0,0
50462188,108965063,0,5
MBK8168422,35630784,0,0
3388214,22688271,0,6
63375872,18241985,0,0
9160140,48845020,0,4
MBK7387033,54128985,0,7
32914211,77869529,0,6
24500144,54428676,0,0
30724840,107691072,1,6
132551,46339989,0,0
43089919,58603558,0,3
10579784,91393789,0,6
24951117,10230980,0,5
23579403,2830889,0,5
107501733,29308559,0,0
9134624,91393789,0,5
104593118,13877100,0,0
40396825,29439373,0,4
58345148,45160106,0,0
43347454,109471486,0,4
53592242,39698341,0,5
51186742,91393789,0,5
7215583,25007801,0,5
92551788,70440935,0,0
67750128,83854524,0,3
6364483,9744621,0,0
63030310,91393789,0,5
71488307,43047754,0,0
18488908,35703923,0,0
36786274,102915361,0,0
28355004,108967657,0,0
51380339,MBK6352163,0,0
83987266,6495388,0,4
30869234,88363639,0,6
MBK8071115,MBK15434378,0,6
29292875,MBK9817231,0,6
73082794,53572885,0,0
28975690,MBK14497821,1,8
74104126,54281001,0,5
45398489,100900797,0,0
2930122,20634658,0,4
85537452,18936678,0,0
100879214,CRM24029271,0,3
35855841,73817416,0,6
2415800,15873632,0,6
21460256,25764990,0,0
23871757,47247017,0,3
51306657,91393789,0,0
48880610,37725583,0,6
33512434,104017796,0,0
105708780,8591957,0,0
86531726,92733812,0,2
43472598,11121489,0,5
10127431,8597013,0,0
83913975,11121489,0,0
109358591,VSP21531962,0,0
100615095,106485548,0,4
26643457,75671907,0,0
55514901,69431719,0,3
109234860,91135686,0,0
81107132,2134418,0,5
28074444,99191130,0,0
33600726,57412235,1,7
15248504,89199367,0,4
76272384,65108674,0,0
16774132,17739149,0,4
4947021,17253500,0,5
24618841,1746408,0,0
80940200,97445396,0,4
77008282,44898445,0,4
4446680,108355597,0,0
17019524,39200214,0,0
33490403,5720581,0,3
33796851,45507578,0,0
55699908,7612480,0,7
58238699,80128948,0,0
65659917,46339989,0,0
57498968,18150937,0,0
15182043,101776131,0,0
76771669,88977684,0,4
68394558,33614558,0,0
33600726,57412235,1,7
33008643,44413037,0,0
37978295,37164017,0,4
82540143,57950320,0,0
101771759,12730243,0,0
33115259,40817251,0,0
38241837,109043899,0,2
25443557,MBK6410152,0,0
MBK11043616,2152743,0,4
76930192,99417332,0,0
87027101,13010253,0,3
52427687,27742835,0,5
60553907,75753183,0,0
38980984,83963481,0,4
MBK10868031,63476462,0,0
MBK15984559,59303212,0,3
97372975,3892856,0,5
27789010,62145176,0,0
103567414,85716617,0,0
76280978,89545966,0,4
5461076,93498643,0,6
VSP26979067,8461514,0,2
77151975,46339989,0,0
MBK9078322,58540968,0,0
21175943,10026300,0,6
MBK9760193,12919347,0,4
90892075,99006889,0,0
78527657,40077808,0,5
97679164,VSP3528547,0,0
30957045,MBK11451681,0,6
22270835,38474032,0,3
32062619,27228704,0,6
34341049,52520791,0,6
66602979,26880152,0,4
77254120,58973449,0,5
51875629,89155056,0,6
28232407,106090124,0,4
25096745,2796146,0,5
98719895,91393789,0,6
58223006,1219110,0,4
108134284,3036385,0,5
109504600,MBK9394696,0,3
CRM31657396,109159728,0,4
3165167,96707027,0,0
84782086,40359451,0,4
105951658,54611738,0,5
99991901,78351691,0,6
52621199,35736611,0,3
100842712,3178423,0,0
17538161,46339989,0,0
97077334,CRM31795966,0,3
83879906,105207171,0,0
25164125,68918145,0,0
73823311,68134251,0,4
108453919,91910860,0,0
6602843,VSP13220421,0,3
5422495,30812802,0,4
4532048,24761584,0,4
23185506,69436437,0,0
66596846,108841990,0,4
52399970,46339989,0,0
13990161,MBK18129357,0,0
6191823,17757879,0,7
2913139,185307,0,4
58877095,50962055,0,0
33831265,64697929,0,3
27831406,52037532,0,6
1249408,2628760,0,0
42368307,92740143,0,4
52620982,30427055,0,5
58223006,1219110,0,4
99424966,42816836,0,0
15819978,9917374,0,4
74855705,924403,0,6
82289419,MBK12249125,0,8
83138299,99545518,0,4
VSP30370260,107325667,0,3
2490278,24501932,0,6
107501904,81570429,0,0
11147525,3498892,0,6
96181666,31833878,0,0
108417288,107370964,0,4
96616896,44033568,0,0
77518964,24641487,0,0
2168391,69924344,0,5
107417926,18572577,0,4
103392263,107434122,0,0
41348314,68673180,0,0
MBK20041665,50381418,0,0
45234796,108244324,0,5
36248496,10784120,0,4
5561467,163110,0,0
58386305,95346505,0,0
84796304,61077729,0,4
MBK8322288,11121489,0,0
47162001,105734101,0,0
75636742,MBK9036256,0,3
86798387,105857223,0,5
64074595,39860776,0,4
43914964,77183594,0,4
11036653,2359857,0,7
61620734,22387149,0,0
98119908,108476990,0,6
105708780,8591957,0,0
12326871,5805552,0,0
14467639,59711567,0,4
75760078,90611554,0,5
79405884,95641920,0,4
15607404,2437203,0,5
16388090,61909840,0,0
VSP14179867,19582741,0,4
38249033,34582592,0,3
67810915,109116560,0,6
77171697,11121489,0,6
108417288,107370964,0,4
105050122,MBK13038320,0,0
18706212,19789842,0,4
46229562,46339989,0,0
27950477,24562240,0,0
7255561,73786234,0,5
30861980,74558036,0,4
66371426,63998068,0,4
72358149,86084287,0,4
88299833,16037161,0,7
104002199,62119361,0,3
60045366,19030190,0,3
17750941,MBK8483452,0,3
47041237,33560045,0,0
14103096,MBK10283630,0,0
32876956,15681105,0,4
49341689,55732012,0,0
3331199,VSP3380297,0,3
92076314,34488746,0,6
108290374,1343295,0,4
60667994,2036072,0,3
109310034,82515031,0,0
96211035,25203164,0,0
39204588,42902983,0,0
18731305,65968304,0,6
85670062,46339989,0,0
29334388,80635474,0,5
93455333,100817247,0,5
58013841,54566612,0,3
42380274,15278314,0,0
2808158,5961328,0,4
102544798,40972228,0,4
43949235,14241878,0,0
13947383,107086995,0,4
30033792,17979152,0,0
48048960,96189162,0,0
74383679,11121489,0,0
42752590,49795317,0,0
VSP12440903,6179342,0,4
1172880,42726854,0,0
9573488,4572682,0,5
36305781,VSP17436095,0,0
MBK17393488,106458837,0,0
109587537,59366718,0,0
61350079,71446884,0,6
7813637,715033,0,4
3287251,58035887,0,4
22905783,85692572,0,2
12077835,45498981,0,4
2536280,73796010,0,3
4764799,103813517,0,0
21114741,86702692,0,5
424754,19045151,0,0
41752434,17071158,0,0
104679512,35058640,0,0
MBK6165600,34606766,0,0
25071450,VSP15069044,0,0
60667994,2036072,0,3
22462122,32159709,0,0
36753294,41134034,0,0
22362705,109431975,0,6
29978831,18642615,0,5
65169601,33526922,0,5
63576776,103500163,0,0
19026909,99038154,0,0
82684773,28226638,0,0
MBK9305840,105216113,1,5
19366905,41987737,0,0
108583907,96885979,0,0
109166613,75317281,0,3
MBK5510811,5701208,0,4
32781311,MBK14310955,0,5
VSP4992916,VSP12298806,0,4
12355854,MBK10773669,0,0
35989469,23803704,0,0
102561687,5805552,0,0
79238024,MBK6533670,0,3
31705695,73569818,0,4
84612587,29575141,0,6
81671212,66560522,0,5
89694949,82504835,0,6
4740894,114916,0,6
6906268,36842542,0,7
14703045,2506242,0,0
79042897,20739234,0,5
99140664,41345530,0,4
37672506,29304046,0,0
75833466,18562514,0,4
67806377,48097411,0,0
MBK11361620,20047033,0,0
57606983,40817251,0,0
78575505,57605577,0,0
86526188,62848203,0,5
51985918,13379929,0,0
77293219,21872832,0,0
41646563,17478696,0,4
100815590,80142474,0,5
56708680,46034241,0,4
21269460,1863969,0,4
87630706,106011882,0,0
72934158,5805552,0,0
MBK16990951,73898576,0,3
59984293,107939980,0,0
52245027,43342842,0,2
3881076,75602057,0,4
8253082,61933814,0,0
67738671,2461601,0,5
1545381,99949265,0,4
49391850,27806468,0,0
65977678,37336825,0,3
98290246,MBK15179704,1,0
71609019,101921735,0,0
MBK8569319,68399337,0,2
80699326,9479248,0,4
82042341,61680155,0,8
66596846,108685698,0,4
25121970,45759096,0,5
97772536,5805552,0,0
57763011,4269729,0,0
97014679,8681905,0,5
36055852,41172442,0,0
82003457,107976996,0,0
19760458,20723124,0,0
31891450,62971282,0,0
84411053,47303354,0,4
64867247,VSP30508398,0,0
80937491,2226642,0,4
17964306,109405480,0,5
13111412,20624615,0,0
57253544,2438645,0,0
2163551,30307894,0,5
25405577,78530677,0,5
72934158,5805552,0,0
MBK12540322,27621609,0,0
35284525,44076410,0,0
MBK12051979,92272835,0,0
16186957,17193705,0,4
62611496,73488076,0,4
68130559,108281668,0,4
20154151,5805552,0,0
78182790,108548999,0,5
15811506,55406341,0,3
66602979,26880152,0,4
33608932,33949360,0,3
53815385,13766998,0,0
41028765,57412235,1,7
53208030,103539836,0,3
7011141,17961387,0,0
26592567,10108886,0,0
74347595,11204440,0,0
82663553,42230948,0,6
6947324,49033782,0,4
39927866,70419196,0,3
93879442,40494820,1,5
MBK10322700,11005124,0,0
52804914,27307952,1,5
2888373,49650555,0,0
48136304,79506845,0,5
48745009,VSP3609074,0,5
31744061,6117478,0,3
10039432,243560,0,0
15042842,CRM30489134,0,0
35266181,49164098,0,0
81307314,108415594,0,7
9790718,56616758,0,5
45496390,107365531,0,4
96766927,108417646,0,0
91957897,107233436,0,5
88079896,76923767,0,0
57384162,63303766,0,0
15092057,4072618,0,0
71241402,3072622,0,4
34771572,108415594,0,0
87930993,33052496,0,0
82624313,73297102,0,0
81282082,92154945,0,6
104605531,69960940,0,4
12661108,CRM21914051,0,0
40602837,108364581,0,0
29991944,15747187,0,5
31254769,243560,0,0
34376452,38855686,0,0
34223390,80165223,0,5
104499105,MBK6410152,0,0
108144713,89543563,0,2
108291130,3766883,0,0
78338595,1094212,0,0
28500422,54875835,0,0
73602800,57001376,0,5
6094331,11195537,0,0
12480331,61874862,0,5
101468090,40525628,0,4
50438248,101949246,0,4
12081783,57544382,0,0
85189143,78044882,0,6
16545714,44227551,0,4
89985374,243560,0,0
31446370,40817251,0,0
3299711,40851984,0,7
19936852,14166450,0,0
13565761,29949661,0,5
80034724,43838600,0,0
67998406,109132434,0,0
23224227,VSP30062839,0,0
42628204,16024788,0,0
12430160,21872182,0,3
25010018,VSP11629743,0,0
93078146,101348066,0,0
57617629,105091261,0,0
42986207,40817251,0,0
63648142,39430664,0,4
51583980,59309673,0,3
60987923,13404430,0,3
36957189,1044273,0,0
98506043,105195526,0,6
34453646,40817251,0,0
46540409,MBK6410152,0,0
39324184,34454049,0,0
56317078,37596679,0,5
46045991,52772099,0,5
55782104,96582132,0,0
27252503,59222891,0,4
54867144,75503437,0,3
85104333,73485366,0,6
45815301,97356852,0,0
36132116,22688271,0,0
72058283,11121489,0,4
20013919,22497146,0,3
60717384,243560,0,0
106055164,14217963,0,3
61064016,78430966,0,2
50207178,64524072,0,4
92174745,90926045,0,2
MBK10568674,CRM25770712,0,4
52267213,MBK17007024,0,0
29599165,4148102,0,0
10039432,243560,0,0
20178114,29020719,0,5
73918895,52665570,0,0
60171867,97057756,0,0
18706212,MBK5943282,0,4
13219389,49635074,0,4
51404781,MBK11112715,0,0
59810964,57001376,0,6
50137228,1810966,0,5
51527207,17519010,0,0
89661049,16024788,0,0
53295178,82871162,0,5
93545196,39532385,0,0
99190340,45599901,0,3
VSP31829511,93047597,0,0
25819892,21262532,0,8
34734747,84821030,0,2
6817793,24369111,0,5
30052397,67871117,0,4
49727978,101562965,0,5
77018922,68704128,0,0
6021432,821132,0,4
88079896,98262616,0,0
11863220,109428911,0,6
61017319,108138452,0,0
23779092,90891844,0,6
26221049,40817251,0,0
45382192,VSP1687297,0,6
39770534,VSP29129158,0,0
MBK10629614,41925,0,0
66352049,26961491,0,6
39856939,CRM30166973,0,7
4196110,8700285,0,3
12178002,6343657,0,5
101013523,79839863,0,0
67617666,51733424,0,3
33287628,10210510,0,0
12815649,309716,0,0
72706650,30253042,0,3
62921057,68469119,0,5
26994866,100493293,0,0
14235918,109257650,0,4
50926556,49685271,0,6
107913625,105644776,0,0
41654666,13146000,0,5
7050142,MBK7099742,0,0
22416472,68864211,0,0
3392257,57577835,0,4
45403224,107233436,0,4
VSP13842360,MBK6410152,0,0
74286050,90794482,0,3
22354547,37670334,0,3
105777291,68439785,0,0
28527832,15859939,0,0
31374893,10394014,0,4
44974686,84458560,0,7
28739876,77811059,0,4
88445284,7821551,0,0
104161747,56621844,0,4
25740305,44875818,0,3
15811506,55406341,0,3
98416314,86239164,0,0
39856939,CRM30166973,0,7
78371915,30587096,0,4
35513266,12679163,0,0
61017319,108138452,0,0
52155576,4366791,0,6
21317984,66782553,0,3
88539433,36581337,0,0
22438953,VSP31674809,0,0
44549157,106330917,0,0
30175490,36510157,0,0
25554188,70204666,0,4
37100606,109598201,0,0
94401561,7642044,0,0
95961725,57383452,0,4
9222104,24028307,0,0
102520267,50938344,0,0
71971688,25234425,0,0
4572965,42671487,0,4
53180150,107405370,0,0
59053397,92580672,0,0
56354972,54735246,0,0
28586210,64235486,0,0
45815301,97356852,0,0
16755550,1422732,0,5
37318662,64235486,0,0
58032751,46770983,0,4
58123887,MBK9674116,0,4
104433164,64235486,0,0
3689493,VSP31689150,0,4
100699483,MBK19409896,0,0
MBK9137317,48557774,0,2
100252012,108250145,0,0
24063802,71799538,0,0
21786595,CRM21009032,0,7
31387368,55544724,0,5
59889709,42411641,0,0
105846914,101984563,0,4
28550758,93985800,0,5
